P,20121003,1240004904539,10,4769608
0700005295311,PT Finnet Indonesia,Indonesia,,,IDR,248610,X/2012,31221 TCash adj 011,IBU,,,,,,,Y,lisa_rahmawati@telkomsel.co.id,,,,,,,,,,,,,,,,,,,,,,,extended detail will be sent
0700005295311,PT Finnet Indonesia,Indonesia,,,IDR,224250,X/2012,31220 TCash adj 300,IBU,,,,,,,Y,lisa_rahmawati@telkomsel.co.id,,,,,,,,,,,,,,,,,,,,,,,extended detail will be sent
1030005788936,PT Nusantara Sejahtera Raya,Indonesia,,,IDR,2125070,X/2012,31219 Settled from ,IBU,,,,,,,Y,lisa_rahmawati@telkomsel.co.id,,,,,,,,,,,,,,,,,,,,,,,extended detail will be sent
1360066111110,PT. INDOMARCO PRISMATAMA,Indonesia,,,IDR,13915,X/2012,31214 Settled from ,IBU,,,,,,,Y,lisa_rahmawati@telkomsel.co.id,,,,,,,,,,,,,,,,,,,,,,,extended detail will be sent
1150004805752,PT. INDOMARCO PRISMATAMA,Indonesia,,,IDR,56902,X/2012,31216 Settled from ,IBU,,,,,,,Y,lisa_rahmawati@telkomsel.co.id,,,,,,,,,,,,,,,,,,,,,,,extended detail will be sent
1560075757577,CV Sinar Solaria,Indonesia,,,IDR,23001,X/2012,31215 Settled from ,IBU,,,,,,,Y,lisa_rahmawati@telkomsel.co.id,,,,,,,,,,,,,,,,,,,,,,,extended detail will be sent
1640002525253,PT Wirausaha Jaya Bersama,Indonesia,,,IDR,650000,X/2012,31217 Settled from ,IBU,,,,,,,Y,lisa_rahmawati@telkomsel.co.id,,,,,,,,,,,,,,,,,,,,,,,extended detail will be sent
1320005418414,PT Kereta Api Indonesia,Indonesia,,,IDR,109000,X/2012,31213 Settled from ,IBU,,,,,,,Y,lisa_rahmawati@telkomsel.co.id,,,,,,,,,,,,,,,,,,,,,,,extended detail will be sent
1240001900811,PT Telekomunikasi Selular,Indonesia,,,IDR,798305,X/2012,31212 DS_03102012,IBU,,,,,,,Y,lisa_rahmawati@telkomsel.co.id,,,,,,,,,,,,,,,,,,,,,,,extended detail will be sent
1410004377289,PUSKUD JATIM,Indonesia,,,IDR,520555,X/2012,31211 DS_03102012,IBU,,,,,,,Y,lisa_rahmawati@telkomsel.co.id,,,,,,,,,,,,,,,,,,,,,,,extended detail will be sent
